spot no	proSPK-BC1	proSPK-BC2	pro35S-C1	pro35S-C2	empty vector1	empty vector2	empty vector3	empty vector4
29095	0.7765359	0.7478587	0.6507214	0.8192793	0.7730024	0.9399303	0.5919972	1.052051
29096	12.02617	11.95271	10.14162	11.94018	8.166879	9.514136	6.634812	14.88191
29097	0.01411187	0.007192522	0.00436942	0.009293667	0.005922826	0.04730392	0.00550607	0.01213579
29098	0.3635477	0.3177627	0.293766	0.3373072	0.3231395	0.3068012	0.3711108	0.3742205
29099	0.3068236	0.2655796	0.2337831	0.2947307	2.061029	0.114865	0.0502106	0.1374234
29100	2.477242	2.342028	2.178422	2.655816	4.309938	2.806717	2.49631	2.765667
29101	1.670963	1.526866	1.398723	1.7328	1.558379	1.249863	1.827349	1.394796
29102	0.1219734	0.1016182	0.1020316	0.1141116	0.1664276	0.1300276	0.1946859	0.1769398
29103	53.4382	50.65087	45.81815	55.92052	37.00184	21.37042	39.91797	17.61111
29104	12.44887	12.32878	5.889352	4.195337	10.06023	7.925813	5.537858	3.59246
29105	0.396098	0.3736928	0.348051	0.4101993	0.4700192	0.5342467	0.41762	0.7855721
29106	1.150342	1.007905	0.9560025	1.136738	1.093885	0.7672013	1.079284	1.511699
29107	0.3242818	0.2656069	0.2687998	0.3030161	0.3072385	0.04685785	0.2481776	0.0367652
29108	1.376541	1.218811	1.131929	1.375495	1.838822	1.712728	1.593986	1.430453
29109	1.978181	1.772076	1.644004	2.019356	1.72868	1.326674	1.610094	1.542843
29110	0.03205255	0.02511392	0.02070046	0.03011882	0.04427485	0.04002694	0.03185197	0.0579563
29111	1.090925	1.005406	0.8409739	1.149791	0.52978	3.387948	0.09083517	4.680185
29112	0.1218081	0.09821626	0.0872612	0.106827	0.1074498	0.09714138	0.1049709	0.08267462
29113	0.1491129	0.11316	0.1056285	0.1302817	0.1937121	0.1390985	0.2530596	0.09815529
29114	0.6439903	0.5447656	0.5104299	0.6233922	0.6146942	0.3718649	0.4844807	0.6223138
29115	1.686034	1.40808	1.364086	1.609137	1.755699	0.765748	2.489289	0.8850022
29116	1.256198	1.020027	0.9764036	1.192693	1.262759	0.898334	1.146042	1.182311
29118	0.3684345	0.304936	0.2855524	0.3423926	0.3829426	0.4403024	0.2928112	0.399815
29119	0.4641155	0.3827728	0.3463989	0.4383058	0.4714445	0.2584092	0.4004464	0.2730617
29120	1.742925	1.541331	1.394626	1.734665	1.286658	1.175778	1.15672	1.833425
29121	0.003587679	0.004163512	0.00414995	0.00315714	0.005684821	0.01370579	0.004652662	0.01133107
29122	0.02767718	0.02367065	0.01811057	0.03671743	0.02024955	0.01844473	0.02618984	0.06865831
29123	0.008871584	0.004163794	0.004148408	0.004325677	0.005699052	0.006949217	0.005434945	0.005985641
29124	0.09194859	0.07119171	0.06960072	0.04993565	0.06450257	0.07892368	0.07734788	0.06012142
29125	1.013103	0.892798	0.8071496	1.004183	1.234868	2.539775	0.2718111	1.709306
29126	0.002654815	0.004171315	0.004164799	0.00323419	0.005689678	0.004939279	0.004675498	0.004663162
29127	26.51139	24.50625	23.23796	27.14215	31.7877	23.38311	26.5583	25.32677
29128	0.7884685	0.6804281	0.6313665	0.7809336	0.5733088	0.4099756	0.7289771	0.8111656
29129	7.101329	6.261756	5.874386	7.42308	6.796086	5.434835	5.78934	6.635378
29130	1.962075	1.79888	1.608616	2.072504	1.627332	1.623493	1.466917	1.524141
29131	0.2795018	0.2511754	0.2334037	0.2763399	0.2130469	0.1751821	0.2442989	0.2704282
29132	1.662872	1.563568	1.494534	1.817395	1.291894	0.9077162	1.416459	1.014288
29133	0.004675389	0.00421571	0.004223674	0.004719967	0.005752143	0.01273095	0.004746062	0.0103346
29134	0.9325482	0.829885	0.7541289	0.9395381	1.060421	1.160421	0.9052754	1.306426
29135	0.002013608	0.004238392	0.004248499	0.003318659	0.005760859	0.005023581	0.004774711	0.004795068
29136	0.287437	0.2416621	0.2142702	0.2857646	0.4588349	0.1628428	0.08482635	0.406625
29137	6.584566	5.939824	5.714902	6.73002	4.968957	3.89211	3.270682	3.504257
29138	0.9933343	0.9141544	0.8152779	0.9981983	0.8095876	0.5862917	0.5805408	0.6517052
29139	0.5554675	0.499938	0.4498023	0.5751711	0.4025263	0.1772706	0.6188391	1.058921
29140	0.1171316	0.1017504	0.08962749	0.105597	0.08953275	0.02286938	0.08085923	0.03904597
29141	0.01162682	0.01076349	0.00814729	0.01295681	0.008702509	0.005139421	0.01663749	0.005146894
29142	0.005619253	0.004343542	0.004360521	0.003974843	0.005909174	0.005162103	0.004903869	0.005058178
29143	0.2984058	0.2655677	0.2431396	0.2983503	0.1877679	0.1213005	0.1555768	0.210244
29144	103.6364	96.93598	92.34387	102.8421	30.11708	21.73692	9.487653	29.58686
29145	2.741643	2.608521	2.356124	2.964641	1.488868	2.771952	0.6781962	4.258733
29146	2.509967	2.345412	2.184388	2.83436	1.847301	1.468336	1.739631	2.861214
29148	0.3820807	0.3295598	0.301314	0.4000704	0.1391332	0.2971692	0.05776182	0.294302
29149	0.09284563	0.08299511	0.07931234	0.09430066	0.03860223	0.01583684	0.1295988	0.03693987
29150	0.8072027	0.7519019	0.6753156	0.8576696	1.040904	1.141839	0.8382449	1.091404
29151	0.5071039	0.4609328	0.412728	0.5397421	0.6726367	1.036652	0.4906218	1.049972
29152	0.002159604	0.004582033	0.004573991	0.003940507	0.006242209	0.005501916	0.005163077	0.005812939
29153	0.3624502	0.3235968	0.2722949	0.3764105	0.2948083	0.1798106	0.08885057	0.09922792
29154	0.09606206	0.08873721	0.07574172	0.1026094	0.1073729	0.06569127	0.1546127	0.1153872
29155	0.131146	0.1024442	0.09995791	0.122349	0.1066852	0.105532	0.09392202	0.2434908
29156	24.70095	24.15048	22.17732	25.98528	20.20293	15.77684	17.7735	20.90821
29157	10.13636	9.08872	8.477284	10.27685	12.39943	9.45773	12.60403	11.48089
29158	0.0104795	0.01988152	0.004778394	0.003555288	0.01307848	0.04545884	0.005337712	0.01397844
29159	2.533823	2.404555	2.326141	2.758828	1.792702	3.132524	1.092896	9.525453
29160	1.636221	1.528216	1.455914	1.721784	1.186094	0.775709	1.081258	1.16532
29161	0.008326655	0.006535913	0.008897821	0.008952511	0.006752159	0.02580297	0.005295847	0.03371376
29162	0.08390908	0.0650201	0.06442805	0.07833503	0.08676335	0.06732061	0.09610044	0.08596631
29163	1.269028	1.375607	1.305742	1.528858	1.35128	0.9711476	1.49811	1.22016
29164	1.13685	1.035689	0.9688854	1.16393	1.015127	0.646369	0.8332916	0.6615667
29165	0.9594509	0.8558124	0.8024723	0.9619039	0.9685903	0.8927124	1.178608	1.010778
29166	0.002254993	0.004609524	0.004668711	0.003456768	0.006433619	0.005420011	0.005160505	0.00496387
29167	0.03219265	0.0280389	0.02717766	0.03419057	0.0317681	0.00539872	0.02351047	0.03430184
29168	6.053947	5.500524	5.230664	6.260993	6.22437	4.846602	5.355094	5.784704
29169	0.04231479	0.03158536	0.02871838	0.03753836	0.04854055	0.005364719	0.005154745	0.00872761
29170	0.2657731	0.2332841	0.2025435	0.2460838	0.02532469	0.005306121	0.009668644	0.005277053
29171	2.727601	2.611065	2.381342	2.970973	3.345432	3.889658	3.916348	5.335137
29172	2.26429	2.077253	1.826872	2.199005	2.041582	1.652876	1.024106	1.381154
29173	4.962189	4.585093	4.283905	4.94768	4.349638	4.714759	3.682757	7.546859
29174	0.4568663	0.4399271	0.4001546	0.4491026	0.4446019	0.1519042	0.4486963	0.12566
29175	3.237505	3.125597	2.909993	3.50806	4.441945	3.11648	3.974456	3.012474
29176	2.718613	2.57113	2.265748	2.828483	3.468373	4.044796	2.216537	3.607825
29177	15.5148	14.97892	13.73563	16.35303	10.41992	4.094491	8.356384	6.701377
29178	1.629162	1.505794	1.396962	1.68823	1.36378	0.9542985	1.117782	1.302295
29180	0.2638994	0.2388122	0.2148784	0.2535261	0.3409381	0.8847192	0.3241582	0.6396196
29181	0.1956522	0.1769366	0.1584008	0.1851733	0.1104661	0.1096954	0.1157684	0.1520471
29182	5.975636	5.725483	5.381017	6.429149	7.198548	6.943742	6.800889	6.055813
29183	6.192758	5.778572	5.234058	6.552138	5.688785	4.830451	5.052674	6.354479
29184	0.1176566	0.1003431	0.09018465	0.1165424	0.04587629	0.03805531	0.006233386	0.06112577
29185	0.05242363	0.04208153	0.03944865	0.04809108	0.03148331	0.02897388	0.03401414	0.02789619
29186	0.1617499	0.1169562	0.106806	0.1332467	0.1371247	0.08102189	0.1288826	0.08136991
29187	4.655697	4.380778	4.16859	5.109235	5.232527	4.480602	6.118158	6.382888
29188	0.2825195	0.2479552	0.2252445	0.2693204	0.4532791	0.3168332	0.4491445	0.2042926
29189	1.130284	1.02628	0.9604908	1.199247	1.125419	0.8348451	1.208302	1.193716
29190	4.938279	4.542702	4.288576	5.266587	5.031442	5.319728	5.173862	8.746547
29191	1.36936	1.403006	1.34172	1.582012	1.657526	1.644793	1.722945	1.615896
29192	0.02357256	0.01771858	0.01640356	0.02626718	0.03203776	0.04980621	0.03247436	0.03629708
29193	0.03079694	0.02408376	0.02341728	0.02820925	0.007294819	0.03083557	0.03457708	0.00489763
29194	0.8367203	0.7434111	0.6936979	0.8088566	1.056071	1.027817	1.070356	0.8288898
29195	0.08540138	0.06765012	0.06354199	0.08103908	0.03738478	0.006592749	0.1067752	0.007140344
29196	1.518055	1.250466	1.194907	1.445655	1.610554	1.681767	1.366198	2.629215
29197	7.909901	6.664969	6.403429	7.715408	6.672537	6.307622	3.957813	7.781226
29198	0.0283498	0.02157292	0.01894823	0.0254816	0.01487032	0.004964454	0.009432909	0.004869638
29199	1.69901	1.4909	1.414051	1.705538	1.829553	1.539433	1.784654	1.55381
29200	0.2840885	0.2419339	0.2083725	0.244438	0.744653	0.4954011	0.2891517	0.3576741
29201	0.6152682	0.5097923	0.4887991	0.5825931	0.4867432	0.3589161	0.4641575	0.3390314
29202	0.003264223	0.004176218	0.004158176	0.003223127	0.005696003	0.004943719	0.004656379	0.004644325
29203	0.02699422	0.02308352	0.01696552	0.02365096	0.03271078	0.01283783	0.0287686	0.03248214
29204	0.410855	0.347501	0.3163352	0.3922947	0.5457931	0.8251109	0.230718	0.6496284
29205	2.135724	1.844423	1.781119	2.161809	1.49034	1.198276	1.472195	1.679457
29207	0.408933	0.360806	0.3390209	0.4198244	0.6642007	0.7479663	0.5286816	0.8347082
29208	2.803291	2.476266	2.215801	2.824489	2.453447	2.241798	2.199062	2.258144
29209	1.828504	1.653516	1.4277	1.905659	1.544274	1.576792	1.60227	1.946592
29210	0.02855591	0.01934309	0.01838871	0.02749665	0.03140818	0.007003118	0.04355536	0.008216116
29211	2.915889	2.631626	2.436995	2.996357	2.868594	2.827479	3.381887	2.358895
29212	20.91776	18.89526	18.79427	20.94935	37.76054	34.69563	22.68442	31.25921
29213	0.6057497	0.5342831	0.5057767	0.6267912	0.4028009	0.2704701	0.4870143	0.4024666
29214	8.463758	7.673084	7.259892	9.10271	7.34651	13.61172	6.133056	5.99574
29215	0.08355165	0.07522937	0.06863606	0.08918579	0.1440989	0.6051829	0.1323596	0.5870213
29216	12.85468	12.01998	11.21152	13.36431	12.3861	11.12016	9.442691	12.60458
29217	0.007993055	0.004215458	0.004222176	0.005703291	0.005761197	0.004994362	0.004744854	0.004806458
29218	5.729922	5.254778	5.03883	5.924302	4.794858	1.760901	7.645674	2.462191
29219	0.002013731	0.004235939	0.004245874	0.003312494	0.005761603	0.005020359	0.004772245	0.004784988
29220	0.002018374	0.004247464	0.004259029	0.003327796	0.005775107	0.005035125	0.004787371	0.004809113
29221	0.002023405	0.004260096	0.00427288	0.003344887	0.005789911	0.005051419	0.004803277	0.004836145
29223	3.550675	3.294536	2.979795	3.754858	5.683564	6.508928	3.591448	9.226788
29225	0.2393245	0.2300506	0.1977973	0.2465788	0.2451519	0.3603701	0.08076772	0.4103769
29226	0.01066722	0.006233558	0.004815246	0.006901212	0.01141576	0.005155691	0.004900927	0.005101236
29227	0.002062551	0.004356673	0.004373308	0.003489224	0.005910419	0.005179526	0.004919211	0.005067468
29228	1.720308	1.549245	1.394714	1.716555	2.044752	1.675474	1.947151	2.036789
29229	1.118438	1.014044	0.9463588	1.161955	1.008283	0.8095501	0.9796727	1.248431
29230	3.755379	3.494625	3.212228	4.085887	3.368026	3.54464	1.843848	3.905853
29231	0.7666027	0.6887327	0.6529934	0.7998255	0.8718109	0.7348814	1.023783	0.7071022
29232	0.004387105	0.004465356	0.004475159	0.003683477	0.00607549	0.005330716	0.005040136	0.005384823
29233	3.368694	3.012359	2.810467	3.613668	2.92833	2.591039	2.200904	3.143092
29234	1.392935	1.3069	1.196798	1.573923	1.105569	1.00103	0.954765	1.33257
29235	1.543584	1.385761	1.287594	1.599489	2.40976	2.469379	1.940873	3.514626
29236	0.004908463	0.004571023	0.004565081	0.004487883	0.006240194	0.006250676	0.005151573	0.01699422
29237	0.5102355	0.4447515	0.4319562	0.5309601	0.3334093	0.3124463	0.4945233	0.538525
29238	1.030501	0.9440885	0.8641146	1.092774	0.8142715	0.7462952	0.6935871	0.8814185
29239	0.07147347	0.06116383	0.05243515	0.07244445	0.07452297	0.05601057	0.01571135	0.06138827
29240	0.002212565	0.004695218	0.004659596	0.004211591	0.006436137	0.00567404	0.00527553	0.006270353
29241	0.04164567	0.0420953	0.03023779	0.04740947	0.06541128	0.3374584	0.02571247	0.1291584
29242	0.1700025	0.1490895	0.1246823	0.155477	0.2063073	0.1023477	0.2577386	0.07212284
29243	0.300918	0.294661	0.2556053	0.3038455	0.4245947	1.322406	1.104135	0.9958705
29244	0.002401143	0.004696645	0.004779689	0.003622068	0.00692278	0.005535207	0.005334394	0.005232337
29245	21.86616	19.55919	19.17895	20.8772	17.94612	12.61352	21.59502	18.0033
29246	0.6341588	0.5252637	0.5115279	0.6094774	0.8244075	0.4429143	1.081849	0.6418326
29247	0.2603345	0.2431677	0.2158691	0.2627616	0.2995345	0.3489281	0.2462145	0.3069342
29248	0.00231945	0.004658299	0.004730721	0.003525073	0.006642834	0.005480509	0.005246758	0.005072333
29249	1.305873	1.172075	1.091998	1.335274	1.280583	1.081169	1.351541	1.139383
29250	0.0814321	0.1060862	0.06261535	0.07212572	0.05405094	0.0728069	0.0721739	0.06042318
29251	0.2845425	0.2362363	0.2197031	0.2586531	0.2406065	0.2898319	0.190912	0.5257617
29252	1.390115	1.291132	1.208409	1.403053	1.420251	1.699097	1.222175	1.854266
29253	1.340951	1.203548	1.14639	1.3307	1.952481	1.911836	1.822392	1.223281
29254	1.64785	1.770692	1.432281	1.774444	0.8461129	2.432892	0.8685028	1.564278
29255	0.2864025	0.2993351	0.2297175	0.2704079	0.185653	0.1064086	0.233934	0.01337616
29256	14.62855	13.12745	12.24443	13.89938	12.09477	9.657758	10.97449	13.52981
29257	0.008910268	0.004536757	0.004574333	0.003643782	0.009575169	0.00533624	0.005046997	0.01123428
29258	0.8332935	0.7735614	0.6540641	0.7870486	1.132558	1.923566	0.7406563	1.372258
29259	3.684552	3.434873	3.196175	3.872827	2.892168	3.408726	2.796829	4.850158
29260	0.1006811	0.103399	0.08120274	0.1033796	0.09464883	0.1817691	0.08545259	0.2450136
29261	0.002132908	0.004475264	0.00449733	0.003346741	0.006066901	0.005268354	0.004964262	0.004800996
29262	0.1998068	0.1687051	0.1496501	0.1917371	0.2430217	0.2634303	0.1684904	0.3142658
29263	0.2775059	0.247991	0.2079817	0.2674501	0.2153509	0.2037208	0.2374223	0.3098226
29264	0.003571692	0.004429304	0.004440515	0.003323107	0.005995354	0.005218445	0.004906693	0.004769171
29265	3.502551	3.263204	3.004352	3.663051	3.915322	3.689549	3.721482	5.118861
29266	4.194827	3.96362	3.673687	4.428891	3.253647	3.283245	2.771691	3.903451
29267	0.832184	0.7777843	0.7079864	0.843518	0.8073636	0.7839953	0.8009755	0.8049193
29268	0.002151336	0.004369709	0.00436911	0.003296649	0.005897176	0.005154203	0.004837566	0.004735093
29269	0.01793495	0.01172669	0.00918931	0.01524629	0.06833168	0.09478457	0.01070776	0.05898728
29270	0.1442007	0.1293201	0.1169579	0.1430742	0.1589322	0.2057012	0.02190241	0.1053715
29271	6.580373	6.34657	5.890752	7.305723	13.96997	11.33596	16.25687	11.22925
29272	0.5081023	0.4399836	0.3876897	0.4828976	0.3572386	0.2476864	0.3378662	0.5021336
29273	0.5277006	0.4813519	0.4639693	0.5627383	0.4469147	0.3964368	0.3628387	0.414447
29274	4.407685	4.032728	3.728525	4.492541	5.331614	5.427275	5.262145	7.774682
29275	0.01440966	0.01695742	0.00642786	0.01164515	0.02143487	0.03075026	0.005045978	0.01202902
29277	0.2292268	0.1990293	0.1766604	0.2323965	0.1861022	0.2071161	0.1058026	0.3417237
29278	0.2012549	0.1792875	0.1685615	0.1974937	0.2714534	0.1694617	0.2189771	0.1300682
29279	0.1527208	0.1294152	0.1205093	0.1405875	0.1800522	0.03750758	0.07070031	0.06139322
29280	3.1019	2.703617	2.524415	3.080735	2.388899	1.17136	1.930672	1.720642
29281	2.201656	1.999363	1.806798	2.252672	1.722867	2.38935	1.251668	2.851495
29282	0.2932683	0.2453343	0.2212095	0.2644753	0.2620881	0.2355417	0.2431602	0.2117399
29283	0.01955025	0.01084654	0.01058074	0.01767927	0.01085863	0.01438246	0.006789686	0.009905412
29284	83.11163	76.07051	90.50915	63.67633	61.5493	73.16721	24.61882	95.78363
29285	0.8660858	0.7409671	0.6965967	0.8528101	2.264163	0.6420072	1.201797	0.7290036
29286	32.81444	28.34675	26.45313	30.64229	43.77716	43.35329	43.86911	51.48703
29287	0.03592249	0.02643209	0.01990501	0.02867812	0.05485441	0.02630796	0.03932741	0.01524804
29288	0.9045347	0.7923899	0.7827013	0.9127798	0.929021	1.46756	0.8067555	1.480152
29289	4.370287	3.787367	3.527587	4.405183	3.443593	3.28943	1.955146	2.538129
29290	59.70201	59.66845	54.69191	85.71535	55.90462	53.43779	53.02743	23.28935
29291	2.738849	2.407392	2.219821	2.819201	3.161881	4.330801	1.151777	5.975025
29292	0.001987692	0.004171947	0.00416025	0.00322685	0.005690074	0.004939919	0.004666987	0.004651081
29293	0.01833516	0.01585927	0.01023546	0.01632679	0.01399386	0.01065734	0.004700407	0.009865662
29294	24.59128	21.47292	20.21399	22.70995	18.12604	15.69105	18.1337	20.96192
29295	1.135304	0.9580023	0.8979732	1.090273	0.9934051	1.124615	0.8886461	1.5617
29296	0.2939225	0.2546003	0.2289861	0.2840282	0.234779	0.1408438	0.2356292	0.1715296
29297	4.959942	4.356028	4.105928	5.14572	6.331194	3.638657	6.500832	4.304382
29298	0.2563745	0.2190503	0.1890627	0.2327975	0.1726732	0.4317272	0.1453847	0.2983105
29299	12.71522	11.46367	10.79077	13.17194	18.96085	15.48313	18.26274	12.34885
29300	2.860529	2.585525	2.406008	2.907961	2.754755	2.947076	2.461382	2.727734
29301	0.7104993	0.6288371	0.5861305	0.7261872	1.069521	1.261955	0.6639693	0.8605399
29302	0.002006093	0.004214315	0.004220469	0.003282608	0.005740308	0.0049929	0.004743355	0.004737771
29303	0.9133574	0.8170392	0.7443342	0.9427336	0.4470753	0.717031	0.2662648	2.158708
29304	0.2910501	0.2550222	0.2358034	0.3065604	0.468866	0.5046692	0.6457428	1.185168
29305	4.592762	4.194836	3.827279	4.583465	4.882577	4.709251	4.174926	4.462708
29307	0.4277949	0.3867455	0.3272727	0.4027732	0.5059804	0.4458581	0.4152392	0.5316994
29308	0.00335971	0.004284409	0.004298776	0.003375104	0.01059272	0.005082884	0.004833523	0.004883706
29309	3.800198	3.338071	3.186787	3.927821	2.842926	4.755111	2.112622	3.81779
29310	0.4592612	0.409238	0.3842494	0.4750319	0.3245397	0.2907635	0.2285506	0.7103054
29311	0.04861938	0.03655854	0.03545943	0.04274982	0.06806319	0.05445084	0.06336518	0.0424502
29312	0.8924596	0.7917152	0.7479625	0.918326	0.9906637	1.059959	0.9081716	0.9208873
29313	1.259689	1.184564	1.141585	1.284567	0.498349	0.9115398	0.6436261	0.8046512
29314	0.006704053	0.00438987	0.004405393	0.004563364	0.005977116	0.005224485	0.004957167	0.005180123
29315	0.002085792	0.004411191	0.004425271	0.003577715	0.005985224	0.005253959	0.004980629	0.005210744
29318	4.305437	4.129502	3.829545	4.788575	4.332041	4.820192	4.560599	5.063869
29319	0.2521748	0.2205036	0.2020078	0.2546052	0.3116431	0.2108774	0.2533799	0.3028307
29320	8.153309	7.396122	6.779988	8.528452	1.068576	5.579899	0.04343199	11.99477
29321	17.4846	16.16805	15.41194	19.02675	28.56053	29.13022	23.04073	25.4023
29322	31.02684	29.82078	26.70821	31.32913	22.09882	13.61767	25.07635	28.83983
29323	0.03427362	0.02897378	0.02797318	0.0377893	0.0265342	0.01535774	0.02874532	0.01967693
29324	7.890076	7.730037	7.067613	9.244071	8.715256	10.23887	8.254024	11.50413
29325	0.005448111	0.005581039	0.005653481	0.004171802	0.006817876	0.008546559	0.01594867	0.006201869
29326	0.09136849	0.1105707	0.1054644	0.1121833	0.06530397	0.09346526	0.1026378	0.1111704
29327	0.08592422	0.08372029	0.07371072	0.08970801	0.1710689	0.251904	0.2839965	0.2402413
29328	2.048535	1.802362	1.683813	2.093922	2.861467	2.428308	1.611084	1.906744
29329	11.68517	11.1627	10.63863	12.84923	13.78367	15.39711	13.15788	13.6668
29330	0.002371939	0.00469022	0.004770049	0.003586612	0.006819925	0.005523064	0.005309859	0.005172609
29331	3.457342	3.046964	2.921882	3.459927	3.884522	2.956274	3.335294	4.244888
29332	29.38526	26.83196	26.63676	29.90967	22.89245	23.00326	17.48673	26.72263
29333	8.647283	7.801609	7.300034	8.827671	9.662872	8.742505	5.863006	8.023183
29334	0.06613942	0.06157491	0.05738289	0.07074154	0.1059109	0.03777021	0.08794691	0.07242252
29335	0.6154132	0.549697	0.5118784	0.6036489	0.7944677	0.5684571	0.5298086	0.7056167
29336	0.01021303	0.01284387	0.004682269	0.008739689	0.006477378	0.007663078	0.005176557	0.005083132
29337	10.02885	9.344535	8.98006	10.59155	6.887482	5.647648	6.928992	8.779532
29338	2.333817	2.12204	2.012144	2.402329	1.939183	1.580471	1.620422	2.858991
